,Gene_Name,mantis_ml_proba,mantis_ml_perc,
4044,GPRC5B,0.485147919341179,78.2884140448835,
4045,PRKAG2,0.484954558438039,78.2830452056265,
4046,EHD1,0.484913272033301,78.2776763663695,
4047,COBL,0.484908709148673,78.2723075271126,
4048,CDKN1B,0.484669445495982,78.2669386878556,
4049,ITPKC,0.484248758745629,78.2615698485987,
4050,PIWIL2,0.484063387849246,78.2562010093417,
4051,RPS20,0.484011174833816,78.2508321700848,
4052,NRG2,0.483294350902355,78.2454633308278,
4053,AURKA,0.483190623293115,78.2400944915709,
4054,GEMIN2,0.482796374571655,78.2347256523139,
4055,ARHGAP5,0.482706844459928,78.229356813057,
4056,RASGRF1,0.482575139811562,78.2239879738,
4057,GRIN2D,0.482405138190882,78.2186191345431,
4058,Sep-07,0.48231683469152,78.2132502952861,
4059,CST6,0.482116874515411,78.2078814560292,
4060,NPAS4,0.482116176191152,78.2025126167722,
4061,RFTN1,0.481911217266064,78.1971437775153,
4062,NDUFB3,0.481869690786475,78.1917749382583,
4063,INPP4A,0.481838395856158,78.1864060990013,
4064,PRL,0.481258914604938,78.1810372597444,
4065,EIF4G2,0.481009492868798,78.1756684204874,
4066,PYGB,0.480913956433047,78.1702995812305,
4067,RAB32,0.480612260960458,78.1649307419735,
4068,MAP6,0.48019465896798,78.1595619027166,
4069,SOX14,0.480105765013116,78.1541930634596,
4070,NLRP12,0.479996856640532,78.1488242242027,
4071,MYO1G,0.479897136223714,78.1434553849457,
4072,SERPINF2,0.479725586043094,78.1380865456888,
4073,UBE3A,0.479592553213791,78.1327177064318,
4074,FGL2,0.479571075284636,78.1273488671749,
4075,ALDH3B1,0.479197833065393,78.1219800279179,
4076,TEC,0.479133058338854,78.116611188661,
4077,BCO2,0.478940494152072,78.111242349404,
4078,SRD5A1,0.478717165591814,78.1058735101471,
4079,ANO2,0.478653026705236,78.1005046708901,
4080,RPL31,0.478585239085786,78.0951358316332,
4081,HELLS,0.478402502327138,78.0897669923762,
4082,RECQL5,0.47823884765345,78.0843981531193,
4083,SPN,0.478208047394355,78.0790293138623,
4084,MED14,0.478062154027399,78.0736604746053,
4085,TGIF1,0.47799898100387,78.0682916353484,
4086,ID1,0.477747253889602,78.0629227960914,
4087,TRPV5,0.477569282666964,78.0575539568345,
4088,HABP2,0.477349687992351,78.0521851175775,
4089,RASSF9,0.477310117409942,78.0468162783206,
4090,NISCH,0.477298195348145,78.0414474390636,
4091,RPL32,0.47678714184993,78.0360785998067,
4092,SLC44A2,0.47678670650005,78.0307097605497,
4093,PGR,0.476783722132913,78.0253409212928,
4094,AP4B1,0.476728050440336,78.0199720820358,
4095,CYP26C1,0.476660180070667,78.0146032427789,
4096,SLAMF6,0.476434451978434,78.0092344035219,
4097,ARNT,0.476406092455162,78.003865564265,
4098,PXN,0.476362219072174,77.998496725008,
4099,FCER1A,0.476336675376496,77.9931278857511,
4100,RPS3,0.476043122985084,77.9877590464941,
4101,EGR3,0.475924063751378,77.9823902072372,
4102,FGF3,0.475771936012084,77.9770213679802,
4103,WNT10B,0.475434758120001,77.9716525287233,
4104,MPZ,0.475252570421875,77.9662836894663,
4105,UPF1,0.474703402227344,77.9609148502093,
4106,IL7R,0.474682842263829,77.9555460109524,
4107,ETV5,0.474462420549472,77.9501771716954,
4108,CD9,0.474390181342745,77.9448083324385,
4109,GAK,0.474367565705721,77.9394394931815,
4110,DMRT1,0.474365951664459,77.9340706539246,
4111,UBB,0.474064348465092,77.9287018146676,
4112,ETS2,0.473991984436642,77.9233329754107,
4113,SFTPC,0.473703375792694,77.9179641361537,
4114,ATP6V0C,0.473696402661051,77.9125952968968,
4115,CATSPER1,0.473614955948062,77.9072264576398,
4116,NYX,0.473406033006277,77.9018576183829,
4117,CRYM,0.473261179923513,77.8964887791259,
4118,SGK1,0.473147348151545,77.891119939869,
4119,UNC93B1,0.472812021308399,77.885751100612,
4120,GBAS,0.472649412613995,77.8803822613551,
4121,ANKS1B,0.47235987579016,77.8750134220981,
4122,ARNTL,0.472272214277322,77.8696445828411,
4123,SYN1,0.472088474476263,77.8642757435842,
4124,AVPR1A,0.471967070600884,77.8589069043272,
4125,KAT2A,0.471931603782928,77.8535380650703,
4126,RHOT1,0.471807260993882,77.8481692258133,
4127,MCL1,0.471769277582457,77.8428003865564,
4128,SVEP1,0.471731105082205,77.8374315472994,
4129,TOP1,0.471593939710002,77.8320627080425,
4130,ORAI1,0.47136667748194,77.8266938687855,
4131,ARF1,0.471314260435889,77.8213250295286,
4132,SLC18A3,0.471238748679001,77.8159561902716,
4133,GPT,0.47121698040781,77.8105873510147,
4134,CC2D1A,0.471175592803071,77.8052185117577,
4135,SYT10,0.470800662787527,77.7998496725008,
4136,SMPD2,0.470781145258447,77.7944808332438,
4137,AFF1,0.470608988846418,77.7891119939869,
4138,ALG12,0.470550776347058,77.7837431547299,
4139,CCDC88A,0.470543613931805,77.778374315473,
4140,PDLIM5,0.470542979212281,77.773005476216,
4141,FBXW7,0.470409404215127,77.7676366369591,
4142,FAM20C,0.47040643932676,77.7622677977021,
4143,SNX25,0.47037085993324,77.7568989584451,
4144,STX4,0.47008801239587,77.7515301191882,
4145,VPS18,0.469492957737576,77.7461612799312,
4146,TUBGCP5,0.469473423389138,77.7407924406743,
4147,TFPI,0.469312798114529,77.7354236014173,
4148,CERS3,0.469287671919827,77.7300547621604,
4149,CAMK4,0.469254712434154,77.7246859229034,
4150,CAV2,0.469098243981813,77.7193170836465,
4151,AGTR1,0.468303459366711,77.7139482443895,
4152,GRIN3A,0.468294438695637,77.7085794051326,
4153,PITX1,0.468278177497071,77.7032105658756,
4154,CHI3L1,0.468111191357047,77.6978417266187,
4155,ATF6B,0.467665637056877,77.6924728873617,
4156,SERP1,0.467626249862484,77.6871040481048,
4157,HTR1B,0.467615001026798,77.6817352088478,
4158,HOXC11,0.466906081132942,77.6763663695909,
4159,ATOH8,0.466613902866424,77.6709975303339,
4160,ARSA,0.466559263031424,77.6656286910769,
4161,NLRX1,0.466230018001062,77.66025985182,
4162,LTBR,0.466111186637321,77.654891012563,
4163,KMT2D,0.466093607844009,77.6495221733061,
4164,HSPB6,0.466061834044443,77.6441533340491,
4165,PSMG1,0.46592252057902,77.6387844947922,
4166,KIF19,0.465823687375937,77.6334156555352,
4167,AHSG,0.465740875392951,77.6280468162783,
4168,CARD9,0.465284153048556,77.6226779770213,
4169,NDRG2,0.464986954607321,77.6173091377644,
4170,TBX18,0.46486440600259,77.6119402985074,
4171,EGFLAM,0.464862764307526,77.6065714592505,
4172,NXNL2,0.464837602777548,77.6012026199935,
4173,EIF2S1,0.464790468117314,77.5958337807366,
4174,PRDM10,0.464709604746877,77.5904649414796,
4175,PIGS,0.464604427957272,77.5850961022226,
4176,CA14,0.464576536329889,77.5797272629657,
4177,MBTPS2,0.464069632627931,77.5743584237087,
4178,CXCL10,0.463502090727746,77.5689895844518,
4179,NFE2L3,0.463131296292874,77.5636207451948,
4180,CDH17,0.463000703274323,77.5582519059379,
4181,ELOVL6,0.46293731646555,77.5528830666809,
4182,CYP2C8,0.462776963823399,77.547514227424,
4183,SENP2,0.462571971803358,77.542145388167,
4184,ITIH2,0.462392974194555,77.5367765489101,
4185,LAT2,0.462375588164627,77.5314077096531,
4186,VPS54,0.462338484873254,77.5260388703962,
4187,MCC,0.462198093532494,77.5206700311392,
4188,PPM1B,0.46206190774246,77.5153011918823,
4189,GPC2,0.461883735148115,77.5099323526253,
4190,BASP1,0.461717567745232,77.5045635133684,
4191,TMEM209,0.46048744843654,77.4991946741114,
4192,GP6,0.460477007316715,77.4938258348545,
4193,STARD13,0.460455124759267,77.4884569955975,
4194,RRM2,0.460013036365019,77.4830881563406,
4195,CEL,0.459935220107339,77.4777193170836,
4196,TFAM,0.459814549771573,77.4723504778267,
4197,PTGES3,0.459776406284139,77.4669816385697,
4198,STX3,0.459695729693921,77.4616127993127,
4199,KAT2B,0.459357248602139,77.4562439600558,
4200,CDHR2,0.459298439366718,77.4508751207988,
4201,ARNT2,0.459088471563381,77.4455062815419,
4202,ZNF423,0.458755887358796,77.4401374422849,
4203,PDPR,0.458640567118283,77.434768603028,
4204,TXK,0.458477011459216,77.429399763771,
4205,SAMM50,0.458282586010469,77.4240309245141,
4206,GRXCR1,0.458236724565725,77.4186620852571,
4207,FGFR1OP,0.457927288131094,77.4132932460002,
4208,IGFBP1,0.457873064555181,77.4079244067432,
4209,EFNA5,0.457857179172346,77.4025555674863,
4210,FGFBP1,0.457778777504458,77.3971867282293,
4211,PRKCG,0.45748842366432,77.3918178889724,
4212,SNX13,0.457454801767549,77.3864490497154,
4213,CCNB1,0.457399099192035,77.3810802104584,
4214,AP3D1,0.457303559789301,77.3757113712015,
4215,GRIN3B,0.457249266265285,77.3703425319445,
4216,ABHD12,0.456993958120408,77.3649736926876,
4217,AK7,0.456971190760162,77.3596048534306,
4218,CLK1,0.456868389353253,77.3542360141737,
4219,RIPPLY2,0.456546031533813,77.3488671749167,
4220,STXBP5L,0.45612760160584,77.3434983356598,
4221,PFKFB1,0.455975092540819,77.3381294964028,
4222,MAT2A,0.455881939900397,77.3327606571459,
4223,SDS,0.455596074256381,77.3273918178889,
4224,SLC46A1,0.455549412456144,77.322022978632,
4225,HBG2,0.455514845271976,77.316654139375,
4226,NOV,0.455225122293994,77.3112853001181,
4227,OXA1L,0.455187950990714,77.3059164608611,
4228,MMAB,0.455107326279789,77.3005476216042,
4229,PRKCA,0.454461990288128,77.2951787823472,
4230,MSH5,0.45418985976556,77.2898099430903,
4231,KCNIP1,0.454054756595861,77.2844411038333,
4232,ASNS,0.453974746284422,77.2790722645764,
4233,MYOC,0.453819580249681,77.2737034253194,
4234,AP4M1,0.453503559823718,77.2683345860625,
4235,EIF3C,0.453471517183637,77.2629657468055,
4236,CRLS1,0.453373390061409,77.2575969075485,
4237,SLC9A4,0.453114660092666,77.2522280682916,
4238,DNAJC21,0.453050316647417,77.2468592290346,
4239,IL17A,0.453032284867803,77.2414903897777,
4240,HOXD9,0.453030821663404,77.2361215505207,
4241,PRMT3,0.452997007337565,77.2307527112638,
4242,EGLN3,0.452922761444794,77.2253838720068,
4243,GCC2,0.452908104944537,77.2200150327499,
4244,MAP1S,0.452753056066543,77.2146461934929,
4245,PTAFR,0.452697968483579,77.209277354236,
4246,IL16,0.452549882225896,77.203908514979,
4247,TACC2,0.452327717975279,77.1985396757221,
4248,FCGR2A,0.452311125541219,77.1931708364651,
4249,TRAT1,0.452274564325425,77.1878019972082,
4250,PDE11A,0.452145108023957,77.1824331579512,
4251,DOLPP1,0.451873740215702,77.1770643186943,
4252,SEC24A,0.451638007421828,77.1716954794373,
4253,PDE1B,0.451637228562263,77.1663266401803,
4254,SLC22A2,0.451299300247746,77.1609578009234,
4255,FCN3,0.451280455753801,77.1555889616664,
4256,ATXN3,0.451257472965474,77.1502201224095,
4257,CRABP2,0.451205300854066,77.1448512831525,
4258,RICTOR,0.45082224531253,77.1394824438956,
4259,CCR2,0.450492056774649,77.1341136046386,
4260,CRADD,0.450465246738931,77.1287447653817,
4261,ATP2C2,0.450197607558393,77.1233759261247,
4262,CEP57L1,0.450151580513264,77.1180070868678,
4263,MAP4K4,0.450142914181317,77.1126382476108,
4264,ATAD3B,0.450077475062246,77.1072694083539,
4265,ESPN,0.450008599381484,77.1019005690969,
4266,TRAF5,0.449813875791203,77.09653172984,
4267,KLHL3,0.449708885953209,77.091162890583,
4268,COPB1,0.449629554459973,77.0857940513261,
4269,SOAT2,0.449432850724592,77.0804252120691,
4270,COPA,0.448708050060785,77.0750563728122,
4271,EPHB3,0.44870126433898,77.0696875335552,
4272,PPM1F,0.448557714873292,77.0643186942983,
4273,KLHL17,0.448498046706366,77.0589498550413,
4274,ALG3,0.448337015964689,77.0535810157843,
4275,CX3CL1,0.448077964052872,77.0482121765274,
4276,PDK3,0.447943004065306,77.0428433372704,
4277,FARSB,0.447776648032361,77.0374744980135,
4278,ATP2C1,0.447742707969866,77.0321056587565,
4279,SPAG16,0.447554365444693,77.0267368194996,
4280,FZD9,0.447543885902493,77.0213679802426,
4281,P2RY1,0.447361414907587,77.0159991409857,
4282,TIMM23,0.447263957181518,77.0106303017287,
4283,SYCP2L,0.446963366457247,77.0052614624718,
4284,RFC2,0.446633208627011,76.9998926232148,
4285,TANGO6,0.446554280853223,76.9945237839579,
4286,CCNE1,0.446331406565299,76.9891549447009,
4287,EDN2,0.446307774990194,76.983786105444,
4288,TRAP1,0.446243483130888,76.978417266187,
4289,BSCL2,0.446233075955473,76.9730484269301,
4290,NCR1,0.446223884026936,76.9676795876731,
4291,MAPK7,0.446133415885068,76.9623107484162,
4292,CD274,0.44605290997351,76.9569419091592,
4293,CSNK2B,0.445760074996079,76.9515730699023,
4294,SYT7,0.445422040893163,76.9462042306453,
4295,ADD2,0.445245154843993,76.9408353913883,
4296,KIF5B,0.445040954137226,76.9354665521314,
4297,CXCR3,0.444891816686475,76.9300977128744,
4298,HPR,0.444803735719225,76.9247288736175,
4299,FEZF2,0.444475036340586,76.9193600343605,
4300,TRIP13,0.444322741830543,76.9139911951036,
4301,COMMD1,0.444231674501864,76.9086223558466,
4302,S100A8,0.444193081263134,76.9032535165897,
4303,LMNB2,0.444013585035483,76.8978846773327,
4304,NFKB2,0.443957876915181,76.8925158380758,
4305,SLC6A2,0.443722598900665,76.8871469988188,
4306,IFI16,0.443719063799907,76.8817781595619,
4307,FOXI1,0.44330628028892,76.8764093203049,
4308,MED16,0.443119154057115,76.871040481048,
4309,DUSP9,0.443080579288729,76.865671641791,
4310,CHKB,0.44269204679065,76.8603028025341,
4311,NR1I2,0.442638764156443,76.8549339632771,
4312,PRMT7,0.44262916729511,76.8495651240201,
4313,RPL23,0.442541757234731,76.8441962847632,
4314,FBP1,0.442093103203867,76.8388274455062,
4315,ANO3,0.441942875003719,76.8334586062493,
4316,ACOX3,0.441570738511968,76.8280897669923,
4317,TMOD3,0.441446551008442,76.8227209277354,
4318,EDEM1,0.441046305375672,76.8173520884784,
4319,MYL9,0.440933881932192,76.8119832492215,
4320,ARAP3,0.440888785372201,76.8066144099645,
4321,PZP,0.440528997915928,76.8012455707076,
4322,PGP,0.440524348077372,76.7958767314506,
4323,STT3A,0.440308618440609,76.7905078921937,
4324,SLC2A3,0.439967994433018,76.7851390529367,
4325,ADAMTS12,0.439933031203004,76.7797702136798,
4326,FEZF1,0.439797163889987,76.7744013744228,
4327,WDFY3,0.439790028241297,76.7690325351658,
4328,LMBRD1,0.439725002628947,76.7636636959089,
4329,BMP8B,0.439635164894346,76.7582948566519,
4330,SORT1,0.439591104097159,76.752926017395,
4331,MYBPC1,0.439553612090603,76.747557178138,
4332,KCNA4,0.439414086546836,76.7421883388811,
4333,WDR83,0.439090483062863,76.7368194996241,
4334,CPSF3,0.439071198849211,76.7314506603672,
4335,MYH8,0.438740089115512,76.7260818211102,
4336,TAF8,0.438570053404995,76.7207129818533,
4337,CD151,0.438498351650327,76.7153441425963,
4338,SH2D3C,0.438141716005136,76.7099753033394,
4339,RAB3GAP2,0.438093700455323,76.7046064640824,
4340,S100A6,0.437971453945245,76.6992376248255,
4341,NR1H3,0.437969619196075,76.6938687855685,
4342,ANKRD26,0.437482469829285,76.6884999463116,
4343,ABCF1,0.437238676233522,76.6831311070546,
4344,MEF2D,0.43706423873503,76.6777622677977,
4345,CD34,0.43700604843541,76.6723934285407,
4346,RPS25,0.436952740086184,76.6670245892838,
4347,GSK3A,0.436796203802626,76.6616557500268,
4348,COX8A,0.436293944322775,76.6562869107699,
4349,RNF213,0.435915156749182,76.6509180715129,
4350,RAB21,0.435695731325518,76.6455492322559,
4351,IFIT1,0.434805357426107,76.640180392999,
4352,VIP,0.434593041541834,76.634811553742,
4353,IFNGR1,0.434527680010515,76.6294427144851,
4354,DHX57,0.43430943789049,76.6240738752281,
4355,SMUG1,0.433742993652655,76.6187050359712,
4356,SLC25A3,0.43372555671759,76.6133361967142,
4357,MAB21L2,0.433581700523495,76.6079673574573,
4358,HACE1,0.433264880481574,76.6025985182003,
4359,TAF6,0.433214093296179,76.5972296789434,
4360,C9orf72,0.432550998868776,76.5918608396864,
4361,SP100,0.432504373098001,76.5864920004295,
4362,CD226,0.432174805896112,76.5811231611725,
4363,NR3C2,0.432148318593043,76.5757543219156,
4364,HSD17B8,0.432025800169032,76.5703854826586,
4365,CRIPT,0.431851521650362,76.5650166434016,
4366,ERLIN2,0.431837835879947,76.5596478041447,
4367,CHRM1,0.431759963661575,76.5542789648877,
4368,DNAJC5,0.431751742159502,76.5489101256308,
4369,ADAM19,0.431740924484006,76.5435412863738,
4370,RAD17,0.431621978359651,76.5381724471169,
4371,CES3,0.431151798456012,76.5328036078599,
4372,MMAA,0.430846920379391,76.527434768603,
4373,SLC25A24,0.430699177457327,76.522065929346,
4374,ZP3,0.430596933864527,76.5166970900891,
4375,SETX,0.43042536068488,76.5113282508321,
4376,CFL2,0.430296741938861,76.5059594115752,
4377,MX2,0.43007781476506,76.5005905723182,
4378,MAP2K6,0.429716931844293,76.4952217330613,
4379,WRAP53,0.429665517854237,76.4898528938043,
4380,PRMT5,0.429659173849126,76.4844840545474,
4381,NFIA,0.429634341578137,76.4791152152904,
4382,FABP3,0.429519084160246,76.4737463760335,
4383,MGAM,0.429226777403771,76.4683775367765,
4384,SCN4B,0.429194882730057,76.4630086975196,
4385,THOC5,0.429056011483775,76.4576398582626,
4386,CNTFR,0.428982917066554,76.4522710190056,
4387,CLDN6,0.428838436508522,76.4469021797487,
4388,BRAP,0.428728134952926,76.4415333404917,
4389,BAG3,0.428582649056596,76.4361645012348,
4390,RPL13,0.42853135406385,76.4307956619778,
4391,ACY1,0.428453734238501,76.4254268227209,
4392,S100A9,0.428428566606282,76.4200579834639,
4393,SCD5,0.428301604519677,76.414689144207,
4394,OBSL1,0.42826613385647,76.40932030495,
4395,MARK2,0.428177209555102,76.4039514656931,
4396,GP1BA,0.427920958070018,76.3985826264361,
4397,ADH1A,0.427679969635506,76.3932137871792,
4398,UPK2,0.427384241291725,76.3878449479222,
4399,HGS,0.426900793618353,76.3824761086653,
4400,TRIM59,0.426863576469099,76.3771072694083,
4401,POC1A,0.426808379278555,76.3717384301514,
4402,POLR3B,0.426675626665464,76.3663695908944,
4403,SLC35B3,0.426591419292868,76.3610007516375,
4404,MED17,0.426145859310371,76.3556319123805,
4405,FBP2,0.425823912018478,76.3502630731235,
4406,TRPC5,0.425424654361926,76.3448942338666,
4407,ATP6V1H,0.425409551615067,76.3395253946096,
4408,PPIF,0.425060992133461,76.3341565553527,
4409,ABCE1,0.42494346767811,76.3287877160957,
4410,RELB,0.42483385035656,76.3234188768388,
4411,AMD1,0.424708166716239,76.3180500375818,
4412,SIK1,0.424663283866375,76.3126811983249,
4413,MYOZ2,0.424283815304039,76.3073123590679,
4414,STRN,0.423867254721176,76.301943519811,
4415,UGT8,0.423751601813899,76.296574680554,
4416,GAB2,0.423662990898699,76.2912058412971,
4417,CKAP5,0.423611526251736,76.2858370020401,
4418,MPPE1,0.423566853099999,76.2804681627832,
4419,RRH,0.42355570118511,76.2750993235262,
4420,RPL12,0.423455348289197,76.2697304842693,
4421,POLR1A,0.423040130946629,76.2643616450123,
4422,VRK2,0.422940827297202,76.2589928057554,
4423,TPM2,0.422881961968836,76.2536239664984,
4424,HAVCR2,0.422844064321164,76.2482551272414,
4425,ADAMTS20,0.42276247215762,76.2428862879845,
4426,FLOT2,0.422710282277101,76.2375174487275,
4427,ATP5A1,0.422610888126396,76.2321486094706,
4428,ATP6AP1,0.422308504641138,76.2267797702136,
4429,KRT25,0.42206001774783,76.2214109309567,
4430,KLK3,0.421950572777272,76.2160420916997,
4431,TNS1,0.421887529275668,76.2106732524428,
4432,DALRD3,0.421807601247571,76.2053044131858,
4433,MRVI1,0.421520679809896,76.1999355739289,
4434,SEMA4C,0.421265126539211,76.1945667346719,
4435,CATSPERB,0.421002519371189,76.189197895415,
4436,FAF1,0.420845528939327,76.183829056158,
4437,SLC7A1,0.420544003944668,76.1784602169011,
4438,HOXA10,0.420521275479591,76.1730913776441,
4439,CAP2,0.420518850136134,76.1677225383872,
4440,KRI1,0.420311181790397,76.1623536991302,
4441,RNF8,0.41988213778484,76.1569848598733,
4442,BAAT,0.419819903038297,76.1516160206163,
4443,GDF15,0.419375577795853,76.1462471813594,
4444,FAT2,0.419345562180844,76.1408783421024,
4445,CHCHD3,0.418862258074306,76.1355095028455,
4446,EPB41,0.418724481317108,76.1301406635885,
4447,IFITM3,0.418717757337909,76.1247718243315,
4448,SNAPC4,0.418546726293584,76.1194029850746,
4449,DAB2IP,0.418539687398841,76.1140341458176,
4450,NCL,0.418518325451373,76.1086653065607,
4451,LMTK2,0.41813295327849,76.1032964673037,
4452,RPL37A,0.418112582687873,76.0979276280468,
4453,RPS15,0.417977280314472,76.0925587887898,
4454,RPL36A,0.417911223921117,76.0871899495329,
4455,DOK1,0.417878746603637,76.0818211102759,
4456,SCYL1,0.41767695532798,76.076452271019,
4457,PPP2R1A,0.417641582730211,76.071083431762,
4458,KIF24,0.417609539495879,76.0657145925051,
4459,POP4,0.41756845182252,76.0603457532481,
4460,TDO2,0.417517478063479,76.0549769139912,
4461,NR2C2,0.417492380727839,76.0496080747342,
4462,CRIM1,0.417469006065443,76.0442392354772,
4463,TBCK,0.417427917605112,76.0388703962203,
4464,ITGB1BP1,0.417283276155934,76.0335015569633,
4465,ATP13A2,0.417256116949529,76.0281327177064,
4466,ITK,0.417244492780391,76.0227638784494,
4467,MAP2K2,0.417182165839587,76.0173950391925,
4468,ITGA10,0.417100855095409,76.0120261999355,
4469,MEF2A,0.41704699723913,76.0066573606786,
4470,MTDH,0.416993949929751,76.0012885214216,
4471,RPS11,0.416946155985719,75.9959196821647,
4472,AP1G1,0.416353193609149,75.9905508429077,
4473,ADAMTS2,0.415774482218166,75.9851820036508,
4474,MBOAT7,0.415769119531743,75.9798131643938,
4475,NCSTN,0.415718363518117,75.9744443251369,
4476,CEBPG,0.415692949743065,75.9690754858799,
4477,TUFM,0.415512665362569,75.963706646623,
4478,AGPAT5,0.415506480513022,75.958337807366,
4479,PER1,0.415335403115765,75.952968968109,
4480,TEP1,0.415299441628636,75.9476001288521,
4481,DGUOK,0.415081980544132,75.9422312895951,
4482,BAIAP2,0.415071260298168,75.9368624503382,
4483,HBE1,0.415041802202337,75.9314936110812,
4484,PATZ1,0.414972918773114,75.9261247718243,
4485,CRELD1,0.414604269918404,75.9207559325673,
4486,SLC20A1,0.414511965791228,75.9153870933104,
4487,TMTC3,0.41448435746701,75.9100182540534,
4488,PDCD1,0.414214012885176,75.9046494147965,
4489,HNRNPH2,0.414051745888086,75.8992805755395,
4490,IFITM2,0.41389048909447,75.8939117362826,
4491,TRPC1,0.413619098198592,75.8885428970256,
4492,CES1,0.413618377809403,75.8831740577687,
4493,ELOVL1,0.413362438159139,75.8778052185117,
4494,SLC7A6,0.413349111439034,75.8724363792548,
4495,AZGP1,0.413346419684656,75.8670675399978,
4496,SCARB2,0.412841175032783,75.8616987007409,
4497,RPL13A,0.412837619751122,75.8563298614839,
4498,DHFR,0.412776222774302,75.850961022227,
4499,IRAK4,0.412682574388929,75.84559218297,
4500,KRT6C,0.412578987312169,75.840223343713,
4501,SERPINB1,0.412534360535135,75.8348545044561,
4502,MTNR1A,0.41223431015019,75.8294856651991,
4503,CTNND1,0.412176519651739,75.8241168259422,
4504,TSLP,0.412065912299052,75.8187479866852,
4505,YIPF6,0.412017069789442,75.8133791474283,
4506,SCARF1,0.4118360327133,75.8080103081713,
4507,FTCD,0.4117567915851,75.8026414689144,
4508,CLCN4,0.411542023975269,75.7972726296574,
4509,PCBP1,0.411202587189457,75.7919037904005,
4510,CRTC2,0.411118961401685,75.7865349511435,
4511,STXBP5,0.410925364236689,75.7811661118866,
4512,PDE9A,0.41076297763496,75.7757972726296,
4513,KRT76,0.410743668541348,75.7704284333727,
4514,ZBTB33,0.410505595791836,75.7650595941157,
4515,STARD3,0.41044730562935,75.7596907548588,
4516,STIM2,0.410258066825778,75.7543219156018,
4517,LHX6,0.410033494226299,75.7489530763448,
4518,LHB,0.409941354169253,75.7435842370879,
4519,GRIA4,0.409913810790232,75.7382153978309,
4520,NUAK2,0.40957603021217,75.732846558574,
4521,PMEL,0.409363346032816,75.727477719317,
4522,NEDD1,0.409326156369213,75.7221088800601,
4523,WDR62,0.409119921551506,75.7167400408031,
4524,PRSS1,0.409094812436428,75.7113712015462,
4525,BNIP1,0.409076889235916,75.7060023622892,
4526,EIF2B3,0.408928375950859,75.7006335230323,
4527,MRPS36,0.408910448916523,75.6952646837753,
4528,USF2,0.408625298127169,75.6898958445184,
4529,NPC2,0.408622149793089,75.6845270052614,
4530,CACNA2D3,0.40851309507247,75.6791581660045,
4531,GNA13,0.40842028220403,75.6737893267475,
4532,POU2F2,0.408087179308222,75.6684204874906,
4533,CDSN,0.408063308450613,75.6630516482336,
4534,CHST15,0.407787373367695,75.6576828089767,
4535,SLC26A8,0.407747620918965,75.6523139697197,
4536,PDE4A,0.407653486921487,75.6469451304628,
4537,DHX30,0.407332335430318,75.6415762912058,
4538,DIP2B,0.407304508443739,75.6362074519488,
4539,ARHGEF15,0.407240268990846,75.6308386126919,
4540,C1GALT1C1,0.407174574193664,75.6254697734349,
4541,TTC3,0.407160040256923,75.620100934178,
4542,ADAMTSL2,0.406958591046563,75.614732094921,
4543,CTR9,0.406615003501363,75.6093632556641,
4544,ITGAE,0.406498685441373,75.6039944164071,
4545,DCPS,0.406220608058093,75.5986255771502,
4546,CLTCL1,0.406212207371041,75.5932567378932,
4547,TREX1,0.406000763963711,75.5878878986363,
4548,LCT,0.405965686948472,75.5825190593793,
4549,PPM1L,0.405945560090416,75.5771502201224,
4550,HSPE1,0.404868949257521,75.5717813808654,
4551,APCS,0.404867871342287,75.5664125416085,
4552,SYTL2,0.40467886798191,75.5610437023515,
4553,NOC2L,0.404443728605382,75.5556748630946,
4554,COL9A3,0.404425532799598,75.5503060238376,
4555,PCDH10,0.404396659620779,75.5449371845806,
4556,WASF1,0.404355749796816,75.5395683453237,
4557,LPCAT3,0.403967898095243,75.5341995060667,
4558,VEGFB,0.403947390313407,75.5288306668098,
4559,PPM1D,0.403946541927284,75.5234618275528,
4560,PRKRA,0.403879683462622,75.5180929882959,
4561,TNFRSF1B,0.403843752352705,75.5127241490389,
4562,RAD1,0.403687977782196,75.507355309782,
4563,CMTR2,0.403619728808389,75.501986470525,
4564,SRRM2,0.403479030420358,75.4966176312681,
4565,ABI1,0.403458583439159,75.4912487920111,
4566,AFP,0.402889177210969,75.4858799527542,
4567,MMP10,0.402336372977292,75.4805111134972,
4568,CHCHD4,0.402296539771466,75.4751422742403,
4569,CYB5R4,0.402220371166609,75.4697734349833,
4570,CCDC174,0.402100977896851,75.4644045957264,
4571,ITGB7,0.401808071276255,75.4590357564694,
4572,CLPX,0.401617154506376,75.4536669172125,
4573,FKBP4,0.401428728860017,75.4482980779555,
4574,EIF2AK1,0.401200974081686,75.4429292386986,
4575,SLC5A2,0.401181687089236,75.4375603994416,
4576,ATXN10,0.401030324291887,75.4321915601846,
4577,CLASP2,0.400986583584253,75.4268227209277,
4578,TNFRSF4,0.400604007506851,75.4214538816707,
4579,BID,0.400424370460742,75.4160850424138,
4580,STOM,0.400112101953441,75.4107162031568,
4581,UGCG,0.400094774077979,75.4053473638999,
4582,ASCC3,0.399832914490158,75.3999785246429,
4583,IL33,0.399737471903987,75.394609685386,
4584,SQLE,0.398818125601459,75.389240846129,
4585,ESCO2,0.398757311541938,75.3838720068721,
4586,NEUROD2,0.398727909742499,75.3785031676151,
4587,MTHFD2L,0.39870083909967,75.3731343283582,
